iso3,year,exchange_rate,GDP-CAP,gdp_ppp_current_usd,GDP-PPP-CAP,gdp_current_usd,GDP-VOL,population,total_exports_usd_k,total_imports_usd_k,tariff_ahs_weighted,tariff_mfn_weighted
PAN,2021,1.0,15512.187725,127700.7239,29387.530944,67406.7381,63527.33893,4.345405,,,,
PAN,2022,1.0,17388.425124,141504.3627,32154.433482,76522.5118,70394.24158,4.400773,,,,
PAN,2023,1.0,18700.599884,151857.7296,34058.295055,83381.46804,75544.73586,4.458759,,,,
PAN,2024,,19343.362487,155654.9916,34470.675973,87346.44275,77433.76158,4.515577,,,,
PED,2005,,2358.4541903,36956010.863,7576.9045978,11503254.073,17167303.229,4877.4549535,,,,
PED,2006,,2758.4487122,39780353.263,8056.1436428,13620917.041,18529291.338,4937.8902645,,,,
PED,2007,,3350.1090875,42905421.888,8582.0282617,16748703.149,20067448.454,4999.450081,,,,
PED,2008,,3972.0475446,45134452.319,8917.14737,20104657.136,21190709.41,5061.534866,,,,
PED,2009,,3751.9473196,45951442.629,8966.6071992,19227717.706,21644216.53,5124.7301915,,,,
PED,2010,,4456.7553474,49117904.803,9466.2961067,23124829.65,23213155.242,5188.714176,,,,
PED,2011,,5163.0164757,51974158.219,9895.502122,27117717.918,24652548.571,5252.3012555,,,,
PED,2012,,5420.2927775,54544618.447,10259.3095,28817514.61,25914108.099,5316.5974225,,,,
PED,2013,,5650.8721459,57102921.416,10612.195232,30406650.181,27180209.988,5380.877393,,,,
PED,2014,,5771.3563433,59600843.014,10948.240053,31418538.664,28395331.107,5443.874333,,,,
PED,2015,,5331.6003846,62042812.165,11269.634135,29352104.714,29562386.524,5505.308462,,,,
PED,2016,,5288.3013131,64719775.291,11629.566759,29429958.977,30806410.729,5565.1063045,,,,
PED,2017,,5739.7167926,67789819.58,12054.317859,32278422.583,32278422.583,5623.6960375,,,,
PED,2018,,6070.5441834,70926958.385,12488.580748,34476714.637,33783686.059,5679.3449805,,,,
PED,2019,,6120.9258566,73470541.486,12818.615824,35082394.485,35040487.589,5731.550309,,,,
PED,2020,,5798.910424,71800322.284,12423.27132,33514814.788,34372269.158,5779.502068,,,,
PED,2021,,6807.6826193,76777590.855,13189.658264,39627825.099,36823446.671,5821.0447395,,,,
PED,2022,,7201.8799759,79731746.718,13604.67092,42207450.183,38184969.068,5860.6156065,,,,
PED,2023,,7349.5661378,83144972.534,14087.632117,43377018.195,39790071.886,5901.983516,,,,
PED,2024,,7678.6931985,86510917.22,14555.02374,45639966.21,41362174.541,5943.715295,,,,
PER,2005,3.2958416667,2706.6694248,209495.8079,7455.0536373,76060.60606,112424.3814,28.1011805,,,,
PER,2006,3.2740325027,3129.5599649,225268.4482,7953.1331454,88643.19306,120888.6526,28.324491,,,,
PER,2007,3.1280445774,3581.0899691,244456.4851,8568.191235,102171.0,131185.7712,28.530699,,,,
PER,2008,2.9244083333,4197.5983808,266768.3369,9288.9012868,120551.0,143159.262,28.719041,,,,
PER,2009,3.0115083333,4181.1880211,269691.932,9332.930613,120823.0,144728.1878,28.896811,,,,
PER,2010,2.825125,5072.1275216,292163.1818,10044.797701,147528.0,156787.2184,29.0860195,,,,
PER,2011,2.7541,5861.3670097,310649.4782,10600.893114,171762.0,166707.7531,29.3040855,,,,
PER,2012,2.6375864177,6519.3777972,329720.8824,11157.928887,192650.0,176942.2816,29.550366,,,,
PER,2013,2.701899026,6746.8155642,349017.7766,11704.967627,201176.0,187297.8177,29.817919,,,,
PER,2014,2.839044138,6667.125783,357333.6942,11865.31275,200786.0,191760.4936,30.115826,,,,
PER,2015,3.184439242,6231.712282,368954.2073,12113.699284,189803.0,197996.5563,30.4576,,,,
PER,2016,3.3750615872,6217.0327187,383539.137,12425.743695,191898.0,205823.4514,30.8664935,,,,
PER,2017,3.260488491,6736.167553,393200.2194,12552.427205,211008.0,211008.0,31.3246365,,,,
PER,2018,3.286602698,6978.4910195,408807.6298,12816.257062,222597.0,219383.6018,31.8975835,,,,
PER,2019,3.3372655465,7036.3915059,417969.1351,12880.681446,228326.0,224300.0561,32.449303,,,,
PER,2020,3.494941198,6149.7178951,372536.7777,11344.485157,201948.0,199919.1163,32.8385795,,,,
PER,2021,3.880554131,6747.4603752,422521.7014,12743.491529,223718.0,226743.1573,33.155882,,,,
PER,2022,3.835181375,7248.0605033,433862.2959,12960.615957,242632.0,232829.0037,33.475438,,,,
PER,2023,3.74382621,7829.375848,431468.1394,12748.124503,264990.0563,231544.1973,33.845617,,,,
PER,2024,,8174.6469675,442418.1738,12929.456588,279718.8233,237420.4525,34.2178475,,,,
PHL,2005,55.085491667,1220.4604502,436314.8449,4957.2240928,107420.0,167804.4477,88.0159615,53696358.9,64143326.72,3.35,5.19
PHL,2006,51.3142725,1426.1473144,459511.5397,5133.6917134,127653.0,176725.7773,89.508986,59077875.84,72203257.57,2.91,4.83
PHL,2007,46.148391178,1712.6509456,489468.2613,5374.331841,155980.0,188246.9785,91.075184,68331567.01,78734383.01,2.58,4.7
PHL,2008,44.323287609,1959.2963769,510731.0873,5509.5585351,181625.0,196424.5522,92.6990945,75141469.48,74253753.88,3.18,5.36
PHL,2009,47.679688454,1864.4530205,518128.4394,5489.5646191,175975.0,199269.5358,94.38425,61658611.48,55011226.57,3.43,5.53
PHL,2010,45.10966418,2162.914868,556132.0009,5772.7693337,208369.0,213885.5103,96.337125,81191867.02,74211412.35,2.61,5.28
PHL,2011,43.31313692,2383.9216583,577589.4301,5878.8557278,234217.0,222137.9273,98.2486145,90071980.42,76488235.67,3.13,5.75
PHL,2012,42.228794735,2614.6210133,617424.6938,6163.4293491,261921.0,237458.3651,100.1755125,97949121.17,76273613.28,3.3,6.01
PHL,2013,42.44618483,2781.281256,659103.8222,6456.9698329,283903.0,253487.9437,102.076336,104640779.01,74659271.09,3.31,5.95
PHL,2014,44.3951543,2866.8423228,700943.4983,6754.9666094,297484.0,269579.2682,103.76713,113955943.65,81117418.86,2.21,5.01
PHL,2015,45.50283994,2909.8594165,745441.9398,7078.3474022,306446.0,286693.1402,105.3129915,105170754.58,76957535.29,1.99,5.41
PHL,2016,47.492463859,2985.195612,798736.4434,7483.3097194,318627.0,307189.9325,106.735719,111480922.71,77716921.84,2.04,5.13
PHL,2017,50.40371979,3038.1236699,854096.1729,7899.5430458,328481.0,328481.0,108.1196935,125799186.31,90375624.19,1.93,5.07
PHL,2018,52.661429954,3168.5113253,908259.0931,8297.2339647,346842.0,349311.7808,109.4652865,137351788.29,97024300.51,1.92,4.9
PHL,2019,51.795782652,3400.7858522,963830.4535,8698.463125,376823.0,370684.2405,110.8046835,136053277.19,94371725.13,1.9,5.09
PHL,2020,49.624096,3227.5778046,872092.0987,7780.8910033,361751.0,335402.1406,112.081264,122722239.34,87263105.03,1.95,5.1
PHL,2021,49.25459773,3484.3827572,921929.964,8151.3900988,394087.0,354569.5275,113.10095,160694229.05,108774557.15,1.88,4.82
PHL,2022,54.47778584,3547.4605944,991721.9491,8702.0375159,404284.0,381411.1665,113.9643385,4945060000.0,3296700000.0,,
PHL,2023,55.63036322,3800.3084988,1046941.755,9112.4626091,436622.0,402648.4199,114.891199,4090480000.0,2726990000.0,,
PHL,2024,,4070.2785231,1111465.988,9594.5336745,471516.0,427464.1084,115.8436695,,,,
PLW,2005,1.0,9609.8544289,309.0285644,15592.934097,190.4529,277.5923935,0.0198185,,,,
PLW,2006,1.0,9818.935334,307.7750097,15708.416766,192.3824,276.4663576,0.019593,,,,
PLW,2007,1.0,10304.512486,313.9955787,16267.515216,198.8977,282.0541345,0.019302,,,,
PLW,2008,1.0,10431.32809,295.8406325,15563.596943,198.2839,265.7460142,0.0190085,,,,
PLW,2009,1.0,10022.865389,276.3433367,14770.214955,187.5228,248.232096,0.0187095,,,,
PLW,2010,1.0,10107.520452,276.9404967,15053.977479,185.943,248.7685095,0.0183965,,,,
PLW,2011,1.0,10892.606832,295.4502787,16343.536368,196.9111,265.3953695,0.0180775,,,,
PLW,2012,1.0,11955.633109,300.3919723,16908.726031,212.3978,269.8343655,0.0177655,,,,
PLW,2013,1.0,12529.306437,290.2167651,16444.739636,221.1172,260.6942391,0.017648,,,,
PLW,2014,1.0,13642.099915,308.482619,17413.639232,241.6698,277.1019849,0.017715,,,,
PLW,2015,1.0,15783.094628,331.7393187,18669.029444,280.4577,297.9928787,0.0177695,,,,
PLW,2016,1.0,16761.251896,331.462737,18624.641063,298.3,297.7444325,0.017797,,,,
PLW,2017,1.0,16034.134291,317.9429986,17849.932551,285.6,285.6,0.017812,,,,
PLW,2018,1.0,16197.270836,322.4255653,18099.052193,288.5462813,289.6265741,0.0178145,,,,
PLW,2019,1.0,15842.812395,323.0648885,18151.75236,281.970375,290.2008616,0.017798,,,,
PLW,2020,1.0,14494.487517,298.675098,16787.044627,257.8859219,268.2921415,0.017792,,,,
PLW,2021,1.0,13096.947399,257.6906343,14490.841495,232.9030156,231.4768542,0.017783,,,,
PLW,2022,1.0,13846.365477,253.1498301,14254.734506,245.8976045,227.3979669,0.017759,,,,
PLW,2023,1.0,15055.076204,254.2850312,14344.099913,266.8888634,228.4176888,0.0177275,,,,
PLW,2024,,17398.310158,286.0706601,16166.294261,307.8717974,256.9698999,0.0176955,,,,
PMA,2005,,467.55488422,1874731.0938,2568.4860207,341267.06256,620012.66352,729.897332,,,,
PMA,2006,,534.71583052,2008701.2284,2687.0089188,399732.33363,664834.27736,747.560313,,,,
PMA,2007,,635.24214819,2153452.0803,2815.0199519,485951.62694,714304.92955,764.986436,,,,
PMA,2008,,765.2105845,2284392.4817,2918.016117,599051.28553,760408.30541,782.8580755,,,,
PMA,2009,,747.83025613,2346906.9685,2928.5998374,599292.54143,784049.16587,801.3750935,,,,
PMA,2010,,831.69394884,2480696.008,3024.6173185,682129.22214,828993.66944,820.1685525,,,,
PMA,2011,,940.21654186,2560744.6845,3049.8364763,789437.24704,861801.88879,839.6334375,,,,
PMA,2012,,959.10619192,2523645.9905,2935.5249866,824535.47724,865930.50638,859.691538,,,,
PMA,2013,,1007.9122461,2664417.9813,3026.6900842,887272.70962,914942.80536,880.3075,,,,
PMA,2014,,1061.7271316,2821273.7032,3130.156081,956956.38132,969327.96135,901.320455,,,,
PMA,2015,,992.50846084,2948775.4014,3196.4203485,915613.15968,1013977.1167,922.5242865,,,,
PMA,2016,,1038.6338065,3078107.7194,3259.3426925,980880.82143,1057588.4738,944.3952385,,,,
PMA,2017,,1144.3161278,3216635.2034,3326.7283513,1106446.6803,1106446.6803,966.906481,,,,
PMA,2018,,1086.3869124,3348172.8778,3382.1810909,1075463.1693,1155293.012,989.944887,,,,
PMA,2019,,1118.9070161,3502590.0942,3455.1183914,1134280.2726,1211600.647,1013.73953,,,,
PMA,2020,,1100.8825128,3488565.3677,3360.0333193,1142994.7989,1210281.0977,1038.2532065,,,,
PMA,2021,,1173.5623033,3574898.0262,3363.9527822,1247153.5225,1249286.1064,1062.707552,,,,
PMA,2022,,1293.594527,3726877.2057,3428.728888,1406080.2453,1307353.7394,1086.9559325,,,,
PMA,2023,,1288.7311877,3784462.663,3403.4920625,1432985.5844,1341667.2716,1111.9352105,,,,
PMA,2024,,1345.9467859,3934296.8017,3458.4108306,1531152.4265,1400330.057,1137.6024985,,,,
PMO,2005,,6657.1864694,3495529.416,17971.35091,1294860.428,1743589.029,194.505657,,,,
PMO,2006,,7604.087701,3688202.894,18425.148298,1522127.139,1846587.665,200.172223,,,,
PMO,2007,,8761.3038088,3873811.671,18813.682219,1803987.149,1940996.692,205.90396,,,,
PMO,2008,,10654.25775,4043771.343,19121.586692,2253127.989,2028796.496,211.4767675,,,,
PMO,2009,,9296.2851345,4047090.599,18662.518502,2015960.931,2029336.91,216.8566155,,,,
PMO,2010,,10726.771327,4255475.596,19158.989534,2382563.732,2133552.197,222.1137805,,,,
PMO,2011,,11970.876074,4520060.853,19850.798371,2725789.024,2271242.431,227.701716,,,,
PMO,2012,,12410.081271,4629509.528,19832.376805,2896908.931,2332002.033,233.4319065,,,,
PMO,2013,,11847.392333,4737556.239,19825.181217,2831131.118,2395272.173,238.9666045,,,,
PMO,2014,,11627.584907,4902732.458,20057.140064,2842226.646,2479004.684,244.438262,,,,
PMO,2015,,9866.8845052,5011843.732,20061.701752,2464959.547,2543569.366,249.8214655,,,,
PMO,2016,,9805.2087171,5265441.261,20654.509748,2499635.73,2668658.177,254.929375,,,,
PMO,2017,,10377.96079,5297656.152,20448.262344,2688681.654,2688681.654,259.0761045,,,,
PMO,2018,,10711.266885,5366168.267,20423.425018,2814339.926,2731248.291,262.745757,,,,
PMO,2019,,10378.036916,5384345.796,20169.248821,2770501.764,2750185.927,266.958172,,,,
PMO,2020,,8850.0555676,5189226.088,19140.606005,2399346.145,2647282.778,271.1108565,,,,
PMO,2021,,10549.150486,5396828.316,19588.940523,2906331.457,2762544.405,275.503839,,,,
PMO,2022,,12472.774241,5740017.447,20365.35227,3515477.7,2940908.334,281.852107,,,,
PMO,2023,,11994.58996,5812593.714,20120.46923,3465111.942,2979111.258,288.8895705,,,,
PMO,2024,,12356.857012,5924598.046,20085.53607,3644882.101,3032206.026,294.9683805,,,,
PNG,2005,3.1019498003,744.48648994,11686.77175,1788.0877629,4865.892972,11752.11149,6.535905,,,,
PNG,2006,3.0567347873,1238.1828293,12319.01957,1825.6566025,8354.911041,12387.89415,6.74772,,,,
PNG,2007,2.9653458333,1370.7535142,13281.77426,1907.384341,9545.028944,13356.03152,6.9633445,,,,
PNG,2008,2.7000883333,1624.7933124,13242.39939,1843.574638,11670.8928,13316.43652,7.1830015,,,,
PNG,2009,2.7551433333,1568.8319338,14142.93837,1909.5465823,11619.45645,14222.01033,7.406438,,,,
PNG,2010,2.7192941667,1866.8688992,15575.39938,2040.3946356,14250.78668,15662.48012,7.633523,,,,
PNG,2011,2.370969949,2288.3759119,15747.90373,2003.7168144,17985.13807,15835.94892,7.859346,,,,
PNG,2012,2.083648339,2635.0873637,16481.30244,2039.4143136,21295.16867,16573.448,8.08139,,,,
PNG,2013,2.24451,2560.7747446,17111.70341,2060.9811944,21261.33807,17207.37349,8.3026975,,,,
PNG,2014,2.461385,2723.1752986,19429.27327,2279.5105017,23210.82399,19537.90068,8.523441,,,,
PNG,2015,2.768411667,2484.5963398,20707.4001,2368.3881364,21723.43701,20823.17341,8.743246,,,,
PNG,2016,3.1330293019,2316.3949265,21844.14797,2437.4957111,20758.87695,21966.27674,8.9617175,,,,
PNG,2017,3.188788383,2477.76531,22616.25359,2463.9893552,22742.69914,22742.69914,9.178714,,,,
PNG,2018,3.2934630813,2566.368201,22553.09718,2400.6668552,24109.78071,22679.18963,9.3945135,,,,
PNG,2019,3.3875376815,2575.8186234,23563.57306,2452.2373335,24751.06691,23695.31499,9.60901,,,,
PNG,2020,3.459974386,2429.6111895,22817.22488,2324.553431,23848.4451,22944.79404,9.8157455,,,,
PNG,2021,3.50877193,2607.9700868,22639.1755,2261.0017621,26113.33325,22765.74921,10.012896,,,,
PNG,2022,3.519229705,3097.4315422,23808.50055,2333.4416379,31603.61904,23941.61184,10.2031695,,,,
PNG,2023,,2982.9481575,24446.76931,2352.9959724,30991.74258,24583.44911,10.389635,,,,
PNG,2024,,2998.1178219,25551.90657,2415.9129151,31709.59764,25694.7651,10.5765015,,,,
POL,2005,3.2354833333,8030.1875343,719382.7655,18869.363498,306145.913,331671.6207,38.124379,,,,
POL,2006,3.1031583333,9052.1687975,763489.1063,20054.260651,344626.63,352006.8612,38.071167,,,,
POL,2007,2.76795,11283.95593,817403.1523,21499.055792,429020.755,376863.9468,38.020421,,,,
POL,2008,2.4092416667,14043.615888,851733.9325,22416.468294,533599.853,392692.1625,37.995902,,,,
POL,2009,3.1201416667,11571.228947,875856.6044,23047.550972,439731.636,403813.9269,38.002155,,,,
POL,2010,3.0153,12486.998945,901559.827,23665.875008,475696.614,415664.4047,38.0953515,,,,
POL,2011,2.962847778,13723.968942,947018.1685,24785.443987,524374.223,436622.9855,38.2086425,,,,
POL,2012,3.2565416667,12947.926417,961651.6967,25142.622571,495230.574,443369.7777,38.2478675,,,,
POL,2013,3.160616667,13480.709619,969888.7927,25350.430963,515762.008,447167.4931,38.2592625,,,,
POL,2014,3.154541667,14088.042338,1007103.023,26319.091832,539080.532,464325.124,38.265113,,,,
POL,2015,3.7695,12468.179925,1051247.356,27471.873983,477111.288,484677.8809,38.266314,,,,
POL,2016,3.9427833333,12283.963744,1082296.039,28285.511939,470024.56,498992.8849,38.263265,,,,
POL,2017,3.779333333,13714.332143,1137926.246,29745.849705,524641.207,524641.207,38.2549585,,,,
POL,2018,3.6117166667,15396.531616,1205578.334,31525.747534,588779.851,555832.2203,38.2410705,,,,
POL,2019,3.839375,15593.059017,1259227.007,32941.736299,596058.473,580566.9559,38.2258845,,,,
POL,2020,3.899741667,15704.136532,1233789.159,32322.673525,599442.784,568838.8292,38.171012,,,,
POL,2021,3.861916667,17911.165504,1319352.78,34683.026369,681346.136,608287.9599,38.0403015,,,,
POL,2022,4.457758333,17926.579738,1388755.513,36178.944295,688125.011,640286.1089,38.385739,,,,
POL,2023,4.203666667,20852.138592,1390982.547,35884.430073,808288.1849,641312.8835,38.7628435,,,,
POL,2024,,21911.964729,1433662.686,37200.114398,844469.613,660990.5734,38.539201,,,,
PRK,2005,138.7458,1080.0337131,110713.6371,4538.1074697,26348.97066,29481.6594,24.3964335,,,,
PRK,2006,141.0278,1071.6115235,112706.4826,4595.6676153,26280.74431,30012.32927,24.524507,,,,
PRK,2007,140.0,1063.5513567,111466.7113,4522.6396522,26212.69461,29682.19365,24.6463835,,,,
PRK,2008,3630.0,1003.2925415,108902.9769,4397.523075,24846.15603,28999.50319,24.7646175,,,,
PRK,2009,,1035.6588135,112932.3871,4539.3874115,25765.4638,30072.48481,24.878332,,,,
PRK,2010,145.0,1072.3898482,102768.4722,4112.8350355,26796.08235,27365.96118,24.9872585,,,,
PRK,2011,140.0,1089.0167249,97630.04862,3889.9729342,27332.004,25997.66312,25.0978735,,,,
PRK,2012,155.5,1098.3777074,100016.1335,3967.047935,27692.0,26633.04774,25.211728,,,,
PRK,2013,98.5,1105.4325436,101016.2949,3988.0964221,28000.0,26899.37822,25.3294515,,,,
PRK,2014,98.74,1100.1419321,102026.4578,4008.6994431,28000.0,27168.372,25.4512615,,,,
PRK,2015,129.9,1094.8041767,103057.0281,4029.5451714,28000.0,27442.8,25.57535,,,,
PRK,2016,129.9,1089.5651123,104098.0082,4050.7699285,28000.0,27720.0,25.6983265,,,,
PRK,2017,135.0,1084.5269246,105149.5032,4072.7666904,28000.0,28000.0,25.8177085,,,,
PRK,2018,,1079.7825279,105149.5032,4054.9498706,28000.0,28000.0,25.9311475,,,,
PRK,2019,,1075.3665872,105149.5032,4038.3665143,28000.0,28000.0,26.0376325,,,,
PRK,2020,,1071.3064644,105149.5032,4023.1193751,28000.0,28000.0,26.136312,,,,
PRK,2021,,1067.3768891,105149.5032,4008.3624862,28000.0,28000.0,26.2325335,,,,
PRK,2022,,1063.4724007,105149.5032,3993.6998072,28000.0,28000.0,26.328845,,,,
PRK,2023,,1059.8752285,105149.5032,3980.1912045,28000.0,28000.0,26.418204,,,,
PRK,2024,,1056.6507048,105149.5032,3968.0820239,28000.0,28000.0,26.498823,,,,
PRT,2005,0.8038001922,18780.729227,326811.2528,31116.010193,197253.877,212277.613,10.5029935,,,,
PRT,2006,0.7964327309,19836.000445,332122.047,31558.177501,208756.449,215727.1966,10.52412,,,,
PRT,2007,0.7296724,22802.706824,340446.9506,32279.569135,240496.147,221134.5705,10.5468245,,,,
PRT,2008,0.67992268,24935.099179,341533.8215,32329.725384,263416.395,221840.5387,10.5640805,,,,
PRT,2009,0.716957702,23133.659825,330870.8629,31284.276664,244667.763,214914.5,10.576267,,,,
PRT,2010,0.7543089901,22508.805747,336620.1589,31820.680398,238113.003,218648.9088,10.57866,,,,
PRT,2011,0.718413899,23218.411578,330910.527,31344.973135,245117.99,214940.2635,10.5570525,,,,
PRT,2012,0.7783381204,20567.027104,317484.5152,30198.800093,216224.241,206219.5059,10.51315,,,,
PRT,2013,0.752945123,21651.120366,314555.2615,30077.100169,226433.858,204316.8327,10.4582975,,,,
PRT,2014,0.752728197,22092.790561,317047.1367,30467.142896,229901.964,205935.4102,10.4061985,,,,
PRT,2015,0.901296423,19227.476689,322728.7694,31120.584398,199394.067,209625.8688,10.370267,,,,
PRT,2016,0.9034214363,19951.549393,329246.2296,31822.384658,206426.152,213859.2326,10.346372,,,,
PRT,2017,0.885205508,21426.891646,340790.7382,32987.6957,221357.875,221357.875,10.330844,,,,
PRT,2018,0.8467726671,23467.780424,350500.976,33945.665199,242313.117,227665.0816,10.325353,,,,
PRT,2019,0.8932762571,23202.357237,359904.0783,34796.158437,239986.923,233772.7909,10.343213,,,,
PRT,2020,0.875506397,22084.898644,330030.1812,31823.882797,229031.861,214368.442,10.370519,,,,
PRT,2021,0.845494139,24592.044399,348965.4535,33583.576939,255534.839,226667.6954,10.3909555,,,,
PRT,2022,0.949623753,24497.925017,372791.1089,35786.55221,255196.661,242143.4576,10.4170725,,,,
PRT,2023,0.924839558,27533.470422,381293.7277,36554.817857,287194.4162,247666.2651,10.430738,,,,
PRT,2024,,28652.752745,387898.4406,37207.439561,298713.3283,251956.3031,10.4252925,,,,
PRY,2005,6177.934947,1970.8716989,49409.75513,9069.1768392,10737.50019,22512.89449,5.448097,,,,
PRY,2006,5635.0939394,2439.4314685,51784.93996,9406.6398693,13429.43005,23595.11571,5.5051475,,,,
PRY,2007,5032.7115765,3211.9359285,54592.52411,9819.8828432,17856.39324,24874.3539,5.5593865,,,,
PRY,2008,4363.2916082,4384.9550843,58139.01395,10356.863404,24615.26766,26490.26459,5.6135735,,,,
PRY,2009,4966.6822965,3941.8478069,57987.19128,10224.788065,22355.15116,26421.08862,5.6712365,,,,
PRY,2010,4758.4301288,4750.9623235,64421.00426,11227.139114,27260.88641,29352.56951,5.7379715,,,,
PRY,2011,4193.802308,5805.401546,67182.32764,11554.023877,33756.23877,30610.7296,5.814626,,,,
PRY,2012,4421.6592864,5642.1699174,66706.6478,11311.947991,33271.92114,30393.99243,5.897008,,,,
PRY,2013,4303.882566,6435.6834271,72238.68112,12075.109946,38501.12214,32914.58947,5.982445,,,,
PRY,2014,4462.185288,6652.2547901,76068.22596,12532.223155,40377.9293,34659.47039,6.069811,,,,
PRY,2015,5204.920808,5879.3379231,78317.67883,12715.76053,36211.44784,35684.40352,6.159103,,,,
PRY,2016,5670.540898,5775.1596335,81660.29759,13067.47497,36089.70022,37207.42308,6.249126,,,,
PRY,2017,5618.933452,6152.2666295,85588.2223,13502.572397,38997.12947,38997.12947,6.3386605,,,,
PRY,2018,5732.1045557,6258.4504032,88330.6832,13742.872303,40225.44834,40246.69513,6.4273815,,,,
PRY,2019,6240.7220784,5821.1819956,87975.72185,13503.444152,37925.33833,40084.96173,6.515058,,,,
PRY,2020,6771.097425,5365.4718012,87254.50973,13212.893957,35432.17807,39756.35107,6.6037395,,,,
PRY,2021,6774.162735,5976.9317981,90759.29419,13578.220071,39950.89994,41353.25926,6.684182,,,,
PRY,2022,6982.752378,6171.5135574,90827.76251,13435.137368,41722.29523,41384.45594,6.760464,,,,
PRY,2023,7288.872054,6374.7541198,94894.12576,13865.006059,43629.74791,43237.24,6.844146,,,,
PRY,2024,,6575.8465154,98599.11788,14229.606112,45565.04661,44925.37014,6.929153,,,,
PSE,2005,,1440.8554786,16159.13647,4542.4001233,5125.7,9137.307742,3.5574005,,,,
PSE,2006,,1467.2590242,15998.10161,4388.9383462,5348.3,9046.249344,3.645096,,,,
PSE,2007,,1556.3772274,16604.15474,4443.5456295,5815.7,9388.946736,3.7366905,,,,
PSE,2008,,1909.1989233,17837.70765,4658.5319873,7310.4,10086.4687,3.8290405,,,,
PSE,2009,,2062.0231426,19370.58943,4939.9067108,8085.7,10953.24847,3.921246,,,,
PSE,2010,,2410.1826389,20489.69852,5100.8537571,9681.5,11586.05729,4.0169155,,,,
PSE,2011,,2717.7724475,22456.87523,5456.1175707,11186.1,12698.41246,4.1159075,,,,
PSE,2012,,2896.2024884,23825.94888,5652.2371838,12208.4,13472.56566,4.215313,,,,
PSE,2013,,3132.0241269,24945.42773,5780.7466618,13515.5,14105.58357,4.3152605,,,,
PSE,2014,,3168.0424395,24906.04722,5640.1076931,13989.7,14083.31556,4.4158815,,,,
PSE,2015,,3090.1690012,25832.87587,5713.2598713,13972.4,14607.39793,4.521565,,,,
PSE,2016,,3325.3330265,28122.86185,6070.4610922,15405.4,15902.28808,4.632739,,,,
PSE,2017,,3400.5641251,28522.02863,6013.8260996,16128.0,16128.0,4.7427425,,,,
PSE,2018,,3355.5900645,28872.01599,5952.2658294,16276.6,16325.90304,4.8505925,,,,
PSE,2019,,3455.8898278,29265.45133,5902.9489339,17133.5,16548.37407,4.957768,,,,
PSE,2020,,3063.637791,25953.05114,5119.2559903,15531.7,14675.35196,5.069692,,,,
PSE,2021,,3492.3487593,27772.87449,5356.0419552,18109.0,15704.38504,5.1853355,,,,
PSE,2022,,3602.4368223,28865.17524,5440.8494271,19111.9,16322.03489,5.30527,,,,
PSE,2023,,,27094.43964,5008.9536579,,15320.75885,5.4092015,,,,
PSE,2024,,,,,,,5.495443,,,,
PYF,2005,95.918843391,22316.122078,4733.902752,18241.942888,5791.178734,6033.694906,0.2595065,,,,
PYF,2006,95.03967172,23238.722798,4849.851349,18424.876812,6116.966331,6181.479619,0.263223,,,,
PYF,2007,87.073047933,26322.657395,4967.447452,18643.915102,7013.356191,6331.364195,0.266438,,,,
PYF,2008,81.136329278,28781.395907,4980.111758,18556.264678,7724.322252,6347.505753,0.268379,,,,
PYF,2009,85.55578141,26419.54025,4837.017518,17949.349094,7119.577336,6165.121992,0.2694815,,,,
PYF,2010,90.012974115,25769.652986,4931.312158,18224.96917,6972.752705,6285.3072,0.27058,,,,
PYF,2011,85.72955183,27794.793462,5039.441071,18545.971033,7552.595843,6423.12517,0.271727,,,,
PYF,2012,92.880411084,25904.884912,5055.221312,18511.6322,7074.196639,6443.238207,0.2730835,,,,
PYF,2013,89.8502215,26979.997725,5084.355902,18506.905577,7412.147325,6480.372309,0.2747275,,,,
PYF,2014,89.82433538,27238.434535,5132.97165,18571.649043,7528.362825,6542.336529,0.2763875,,,,
PYF,2015,107.5532344,23139.699693,5190.097125,18678.417385,6429.735795,6615.147,0.277866,,,,
PYF,2016,107.80681581,23349.908298,5246.952791,18794.325442,6518.769024,6687.613579,0.2791775,,,,
PYF,2017,105.6330782,24424.079329,5367.182516,19162.589114,6840.854895,6840.854895,0.2800865,,,,
PYF,2018,101.04682188,26292.331358,5467.284017,19538.889079,7357.001845,6968.441359,0.2798155,,,,
PYF,2019,106.5889338,25779.487424,5568.044521,19954.75282,7193.340604,7096.86777,0.2790335,,,,
PYF,2020,104.7106082,24994.298722,5148.188395,18438.475819,6978.633152,6561.731351,0.279209,,,,
PYF,2021,100.8802226,27881.082501,5479.48511,19584.137895,7800.903835,6983.992518,0.279792,,,,
PYF,2022,113.4743672,26128.036012,5613.993221,20022.944814,7325.726481,7155.432648,0.280378,,,,
PYF,2023,110.3471713,28414.906771,5662.768452,20143.706131,7987.955969,7217.60014,0.2811185,,,,
PYF,2024,,29263.989958,5704.877097,20243.951424,8246.782586,7271.270596,0.2818065,,,,
QAT,2005,3.64,53949.709095,76123.73616,92225.641468,44530.49451,48926.7042,0.8254075,,,,
QAT,2006,3.64,62582.445317,96045.50493,98727.84166,60882.14286,61730.94289,0.972831,,,,
QAT,2007,3.64,65954.341951,113319.9198,93761.698336,79712.08791,72833.65843,1.208595,,,,
QAT,2008,3.64,80781.337107,133336.2477,93442.182477,115270.0,85698.67274,1.4269385,,,,
