country_code,Country,year,indicator_name,series,value
POL,Poland,2017,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.96
POL,Poland,2018,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.11
POL,Poland,2018,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.83
POL,Poland,2019,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.08
POL,Poland,2019,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.84
POL,Poland,2020,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.8
POL,Poland,2020,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.48
POL,Poland,2021,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.85
POL,Poland,2021,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.39
POL,Poland,2022,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.68
POL,Poland,2022,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.33
QAT,Qatar,2005,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.02
QAT,Qatar,2005,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.3
QAT,Qatar,2006,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.03
QAT,Qatar,2006,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.28
QAT,Qatar,2007,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.43
QAT,Qatar,2007,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.68
QAT,Qatar,2008,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.36
QAT,Qatar,2008,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.7
QAT,Qatar,2009,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.49
QAT,Qatar,2009,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.28
QAT,Qatar,2010,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.42
QAT,Qatar,2010,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.42
QAT,Qatar,2011,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.42
QAT,Qatar,2011,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.42
QAT,Qatar,2012,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.08
QAT,Qatar,2012,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.0
QAT,Qatar,2013,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.23
QAT,Qatar,2013,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.1
QAT,Qatar,2014,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.18
QAT,Qatar,2014,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.42
QAT,Qatar,2015,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.27
QAT,Qatar,2015,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.37
QAT,Qatar,2016,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.27
QAT,Qatar,2016,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.37
QAT,Qatar,2017,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.7
QAT,Qatar,2017,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.22
QAT,Qatar,2018,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.02
QAT,Qatar,2018,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.68
QAT,Qatar,2019,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.77
QAT,Qatar,2019,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.47
QAT,Qatar,2020,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.89
QAT,Qatar,2020,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.55
QAT,Qatar,2021,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.95
QAT,Qatar,2021,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.53
QAT,Qatar,2022,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.21
QAT,Qatar,2022,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.69
RUS,Russian Federation,2005,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,10.48
RUS,Russian Federation,2005,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,10.48
RUS,Russian Federation,2007,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,8.04
RUS,Russian Federation,2007,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,7.26
RUS,Russian Federation,2008,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,9.35
RUS,Russian Federation,2008,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,8.59
RUS,Russian Federation,2009,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,8.81
RUS,Russian Federation,2009,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,8.12
RUS,Russian Federation,2010,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,7.99
RUS,Russian Federation,2010,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,5.2
RUS,Russian Federation,2011,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,7.98
RUS,Russian Federation,2011,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,7.24
RUS,Russian Federation,2012,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,8.07
RUS,Russian Federation,2012,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,6.84
RUS,Russian Federation,2013,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,7.37
RUS,Russian Federation,2013,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,6.21
RUS,Russian Federation,2014,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.43
RUS,Russian Federation,2014,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,5.37
RUS,Russian Federation,2015,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.54
RUS,Russian Federation,2015,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.08
RUS,Russian Federation,2016,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.56
RUS,Russian Federation,2016,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.62
RUS,Russian Federation,2017,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.45
RUS,Russian Federation,2017,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.61
RUS,Russian Federation,2018,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.38
RUS,Russian Federation,2018,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.51
RUS,Russian Federation,2019,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,7.4
RUS,Russian Federation,2019,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,5.34
RUS,Russian Federation,2020,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.87
RUS,Russian Federation,2020,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.07
RUS,Russian Federation,2021,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.11
RUS,Russian Federation,2021,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.17
SAU,Saudi Arabia,2005,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.35
SAU,Saudi Arabia,2005,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.05
SAU,Saudi Arabia,2006,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.41
SAU,Saudi Arabia,2006,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.12
SAU,Saudi Arabia,2007,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.06
SAU,Saudi Arabia,2007,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.77
SAU,Saudi Arabia,2008,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.56
SAU,Saudi Arabia,2008,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.25
SAU,Saudi Arabia,2009,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.44
SAU,Saudi Arabia,2009,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.13
SAU,Saudi Arabia,2011,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.16
SAU,Saudi Arabia,2011,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.16
SAU,Saudi Arabia,2012,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.96
SAU,Saudi Arabia,2012,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.57
SAU,Saudi Arabia,2013,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.96
SAU,Saudi Arabia,2013,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.57
SAU,Saudi Arabia,2014,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.84
SAU,Saudi Arabia,2014,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.39
SAU,Saudi Arabia,2015,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.45
SAU,Saudi Arabia,2015,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.45
SAU,Saudi Arabia,2017,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.02
SAU,Saudi Arabia,2017,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.85
SAU,Saudi Arabia,2020,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.19
SAU,Saudi Arabia,2020,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.23
SAU,Saudi Arabia,2022,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.4
SAU,Saudi Arabia,2022,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,5.4
SGP,Singapore,2005,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,0.03
SGP,Singapore,2005,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.03
SGP,Singapore,2006,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,0.03
SGP,Singapore,2006,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.01
SGP,Singapore,2007,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,0.03
SGP,Singapore,2007,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.01
SGP,Singapore,2008,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,0.15
SGP,Singapore,2008,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.05
SGP,Singapore,2009,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,0.18
SGP,Singapore,2009,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.06
SGP,Singapore,2010,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,0.14
SGP,Singapore,2010,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.05
SGP,Singapore,2011,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,0.16
SGP,Singapore,2011,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.16
SGP,Singapore,2012,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,0.18
SGP,Singapore,2012,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.06
SGP,Singapore,2013,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,0.25
SGP,Singapore,2013,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.07
SGP,Singapore,2014,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,0.24
SGP,Singapore,2014,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.07
SGP,Singapore,2015,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,0.28
SGP,Singapore,2015,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.07
SGP,Singapore,2016,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,0.24
SGP,Singapore,2016,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.07
SGP,Singapore,2017,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,0.21
SGP,Singapore,2017,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.07
SGP,Singapore,2018,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,0.68
SGP,Singapore,2018,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.24
SGP,Singapore,2019,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,1.44
SGP,Singapore,2019,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.39
SGP,Singapore,2020,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,0.16
SGP,Singapore,2020,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.05
SGP,Singapore,2021,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,0.16
SGP,Singapore,2021,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.0
SGP,Singapore,2022,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,0.11
SGP,Singapore,2022,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,0.0
SRB,Serbia,2005,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.03
SRB,Serbia,2005,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,6.03
SRB,Serbia,2007,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.28
SRB,Serbia,2007,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,5.63
SRB,Serbia,2008,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.15
SRB,Serbia,2008,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,5.51
SRB,Serbia,2009,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.1
SRB,Serbia,2009,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.56
SRB,Serbia,2010,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.65
SRB,Serbia,2010,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.79
SRB,Serbia,2011,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.76
SRB,Serbia,2011,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.36
SRB,Serbia,2013,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.92
SRB,Serbia,2013,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.82
SRB,Serbia,2015,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.26
SRB,Serbia,2015,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.29
SRB,Serbia,2016,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.48
SRB,Serbia,2016,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.37
SRB,Serbia,2017,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.49
SRB,Serbia,2017,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.41
SRB,Serbia,2018,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.49
SRB,Serbia,2018,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.44
SRB,Serbia,2021,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.78
SRB,Serbia,2021,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.72
SVK,Slovak Republic,2005,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.54
SVK,Slovak Republic,2005,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.46
SVK,Slovak Republic,2006,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.33
SVK,Slovak Republic,2006,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.3
SVK,Slovak Republic,2007,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.23
SVK,Slovak Republic,2007,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.24
SVK,Slovak Republic,2008,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.99
SVK,Slovak Republic,2008,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.72
SVK,Slovak Republic,2009,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.23
SVK,Slovak Republic,2009,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.85
SVK,Slovak Republic,2010,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.08
SVK,Slovak Republic,2010,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.13
SVK,Slovak Republic,2011,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.0
SVK,Slovak Republic,2011,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.59
SVK,Slovak Republic,2012,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.84
SVK,Slovak Republic,2012,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.46
SVK,Slovak Republic,2013,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.95
SVK,Slovak Republic,2013,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.49
SVK,Slovak Republic,2014,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.07
SVK,Slovak Republic,2014,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.03
SVK,Slovak Republic,2015,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.09
SVK,Slovak Republic,2015,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.02
SVK,Slovak Republic,2016,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.29
SVK,Slovak Republic,2016,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.09
SVK,Slovak Republic,2017,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.27
SVK,Slovak Republic,2017,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.96
SVK,Slovak Republic,2018,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.11
SVK,Slovak Republic,2018,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.83
SVK,Slovak Republic,2019,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.08
SVK,Slovak Republic,2019,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.84
SVK,Slovak Republic,2020,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.8
SVK,Slovak Republic,2020,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.48
SVK,Slovak Republic,2021,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.85
SVK,Slovak Republic,2021,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.39
SVK,Slovak Republic,2022,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,2.68
SVK,Slovak Republic,2022,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.33
THA,Thailand,2005,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.55
THA,Thailand,2005,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.81
THA,Thailand,2006,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.35
THA,Thailand,2006,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.62
THA,Thailand,2007,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.32
THA,Thailand,2007,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.32
THA,Thailand,2008,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.27
THA,Thailand,2008,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.27
THA,Thailand,2009,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.76
THA,Thailand,2009,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.76
THA,Thailand,2010,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.0
THA,Thailand,2010,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,5.0
THA,Thailand,2011,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.85
THA,Thailand,2011,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.85
THA,Thailand,2013,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.06
THA,Thailand,2013,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,6.06
THA,Thailand,2014,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.65
THA,Thailand,2014,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.53
THA,Thailand,2015,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.86
THA,Thailand,2015,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.52
THA,Thailand,2021,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,7.61
THA,Thailand,2021,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.15
THA,Thailand,2022,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.98
THA,Thailand,2022,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.67
TJK,Tajikistan,2006,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.98
TJK,Tajikistan,2006,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.97
TJK,Tajikistan,2010,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,8.02
TJK,Tajikistan,2010,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,5.94
TJK,Tajikistan,2012,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,7.27
TJK,Tajikistan,2012,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,5.22
TJK,Tajikistan,2013,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,7.58
TJK,Tajikistan,2013,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,5.69
TJK,Tajikistan,2014,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,7.48
TJK,Tajikistan,2014,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,5.56
TJK,Tajikistan,2015,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,7.81
TJK,Tajikistan,2015,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,7.18
TJK,Tajikistan,2016,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,7.55
TJK,Tajikistan,2016,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,5.7
TJK,Tajikistan,2017,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,7.27
TJK,Tajikistan,2017,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,4.98
TJK,Tajikistan,2020,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,7.23
TJK,Tajikistan,2020,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.93
TJK,Tajikistan,2021,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,6.36
TJK,Tajikistan,2021,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.31
TUR,Turkiye,2005,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.85
TUR,Turkiye,2005,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.5
TUR,Turkiye,2006,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.72
TUR,Turkiye,2006,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.47
TUR,Turkiye,2007,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.06
TUR,Turkiye,2007,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.06
TUR,Turkiye,2008,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,3.93
TUR,Turkiye,2008,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,1.97
TUR,Turkiye,2009,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.42
TUR,Turkiye,2009,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.21
TUR,Turkiye,2010,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.7
TUR,Turkiye,2010,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.35
TUR,Turkiye,2011,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.11
TUR,Turkiye,2011,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.65
TUR,Turkiye,2013,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.21
TUR,Turkiye,2013,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.78
TUR,Turkiye,2015,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.8
TUR,Turkiye,2015,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.19
TUR,Turkiye,2016,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.37
TUR,Turkiye,2016,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,2.74
TUR,Turkiye,2017,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,5.58
TUR,Turkiye,2017,MFN_WEIGHTED,TM.TAX.MRCH.WM.AR.ZS,3.45
TUR,Turkiye,2018,APPLIED_WEIGHTED,TM.TAX.MRCH.WM.FN.ZS,4.56
